Rating,Weak_foot,Skill_Moves,Potential,WageUnified
65,3,2,68,4000
74,3,3,75,1000
77,3,2,85,48000
63,2,1,76,7000
73,2,2,69,3000
65,2,3,74,4000
72,2,4,81,18000
68,3,2,74,13000
72,3,2,71,9000
79,4,4,87,60000
67,3,3,68,8000
68,3,2,69,7000
65,3,3,69,4000
65,4,2,69,10000
72,3,2,72,8000
70,2,2,70,9000
73,3,4,73,16000
69,3,3,77,11000
65,3,2,65,3000
76,4,4,75,13000
74,3,3,73,21000
72,2,2,74,16000
79,3,2,80,16000
73,4,3,74,3000
77,3,2,82,23000
70,4,3,72,12000
77,5,3,79,29000
74,2,3,73,24000
64,3,2,68,3000
71,2,2,79,2000
74,3,1,79,1000
68,3,2,76,7000
75,4,2,74,20000
67,3,4,74,8000
77,3,3,77,27000
70,2,3,74,10000
73,4,4,73,22000
76,3,4,76,35000
72,2,4,69,5000
62,3,2,74,2000
65,3,2,66,4000
70,3,2,72,10000
69,2,1,73,7000
69,2,1,69,5000
65,2,2,69,3000
67,3,3,67,10000
71,3,2,74,1000
62,3,2,63,3000
70,2,2,79,9000
64,2,3,66,3000
67,4,2,69,7000
65,3,2,66,3000
71,3,4,74,12000
71,3,2,73,9000
72,4,3,72,12000
63,3,2,70,4000
66,3,4,67,6000
69,3,3,70,12000
62,3,2,75,8000
70,3,3,69,11000
67,4,3,66,2000
72,3,2,73,13000
68,2,2,76,7000
77,3,2,79,23000
67,4,4,66,3000
70,2,2,74,4000
60,2,1,66,1000
69,2,2,69,9000
66,3,2,74,3000
66,4,3,77,3000
65,3,3,65,3000
74,3,4,74,23000
73,3,4,81,13000
65,3,2,77,11000
74,3,1,74,18000
69,2,1,81,14000
69,3,2,71,10000
70,2,1,78,13000
66,2,2,69,4000
67,3,2,67,9000
65,3,3,66,4000
68,3,2,71,6000
69,3,3,74,12000
64,3,2,77,10000
67,3,3,69,9000
69,2,1,69,6000
67,2,1,71,6000
75,2,2,73,19000
66,2,2,72,3000
76,5,4,85,64000
71,3,2,68,10000
72,3,3,76,6000
75,3,4,80,52000
69,3,2,73,15000
70,2,2,74,6000
75,3,3,73,32000
71,3,2,71,8000
66,3,2,72,5000
62,2,2,70,11000
68,3,2,72,3000
72,3,3,75,16000
65,3,2,70,3000
83,3,1,89,28000
75,3,2,74,16000
72,3,3,80,12000
67,3,2,70,9000
74,3,4,82,14000
74,3,2,76,21000
71,3,3,72,15000
78,4,2,81,67000
74,3,2,75,34000
69,3,3,69,3000
67,3,3,71,1000
76,2,2,73,20000
68,3,3,74,6000
72,3,3,76,13000
54,1,1,68,1000
59,3,3,65,1000
67,3,2,70,11000
67,3,2,77,14000
71,3,2,75,26000
61,5,2,75,10000
60,3,2,73,4000
70,3,2,70,7000
62,3,2,76,13000
69,2,2,70,13000
66,3,3,67,6000
70,3,2,71,9000
75,2,2,80,22000
67,3,2,73,3000
63,2,2,72,2000
58,1,1,60,1000
65,3,2,77,2000
62,2,2,71,9000
73,4,3,74,8000
74,2,1,79,22000
58,3,2,69,1000
63,3,3,74,2000
60,2,2,72,1000
63,3,2,71,1000
65,2,2,76,7000
64,3,2,72,2000
65,4,2,69,2000
69,3,2,79,17000
61,3,2,75,4000
63,3,2,82,6000
71,3,2,80,31000
80,3,2,83,64000
65,5,3,74,3000
68,3,3,80,22000
67,2,3,75,5000
70,3,2,79,11000
71,2,1,86,11000
64,4,2,75,6000
66,3,2,66,3000
67,3,2,68,6000
75,4,3,80,13000
52,2,1,61,1000
58,4,2,67,2000
58,2,1,63,1000
70,4,3,81,35000
72,3,4,78,16000
56,2,2,67,3000
63,4,2,71,1000
72,3,2,82,60000
75,4,3,79,16000
72,3,2,77,6000
62,3,2,73,3000
68,2,2,77,6000
66,2,3,76,4000
68,3,2,67,5000
74,4,3,81,50000
69,2,2,68,7000
65,3,3,73,2000
69,4,2,79,42000
68,3,2,74,8000
73,3,3,81,20000
56,3,1,64,1000
65,3,3,70,2000
64,3,2,74,3000
73,3,3,81,48000
74,3,3,80,20000
68,3,2,72,5000
74,2,2,80,20000
60,3,2,58,2000
71,3,2,73,8000
68,3,2,67,10000
65,4,3,67,6000
73,2,2,82,25000
67,2,2,67,6000
67,3,1,80,14000
76,4,2,81,35000
60,3,2,73,3000
73,3,2,82,76000
66,3,2,70,2000
75,4,2,80,55000
67,3,2,73,15000
65,3,2,68,7000
64,3,2,75,31000
64,3,2,78,3000
69,2,3,69,6000
65,3,2,77,10000
80,4,4,90,46000
66,2,2,70,2000
62,4,3,65,3000
78,2,2,86,35000
75,4,3,81,45000
67,4,3,80,22000
65,3,3,80,26000
62,3,2,74,2000
64,3,2,76,13000
74,4,3,79,11000
74,3,2,74,32000
70,3,2,78,18000
83,3,3,90,190000
70,3,2,72,10000
75,3,2,84,36000
66,3,2,72,15000
61,4,2,63,2000
69,3,2,69,7000
67,2,1,71,6000
65,3,2,65,7000
71,2,2,77,5000
64,2,2,69,1000
70,2,2,77,13000
65,3,2,64,5000
72,3,3,69,6000
76,2,1,78,14000
69,2,2,70,7000
65,2,2,70,4000
66,3,2,70,3000
74,3,3,76,21000
71,2,3,83,32000
65,3,3,69,8000
66,3,2,65,3000
66,2,2,66,2000
70,3,2,70,3000
66,3,2,68,6000
73,3,2,73,20000
68,2,2,71,10000
72,2,2,73,9000
66,2,2,69,6000
63,3,2,63,3000
59,2,2,68,3000
67,3,3,71,7000
72,3,2,76,11000
73,4,4,76,17000
80,2,1,82,22000
71,4,2,71,3000
69,3,2,70,3000
73,5,2,74,25000
72,4,3,73,5000
70,3,3,73,3000
73,4,3,73,6000
73,2,2,73,9000
72,3,3,74,8000
63,3,2,69,1000
59,3,2,65,4000
63,2,2,64,1000
66,2,2,68,3000
70,2,2,74,2000
65,2,2,66,2000
78,2,2,83,110000
56,3,2,56,5000
61,3,2,65,1000
57,2,3,68,3000
77,3,2,82,24000
63,3,2,62,2000
66,4,1,71,5000
61,3,2,61,3000
58,3,2,58,1000
63,3,2,67,2000
63,3,2,63,3000
66,3,2,69,5000
66,3,2,66,7000
76,4,4,83,21000
76,4,4,83,21000
76,4,4,83,21000
76,4,4,83,21000
63,3,2,71,2000
69,3,2,73,5000
66,3,2,69,7000
79,3,3,82,26000
80,3,4,87,31000
56,2,2,62,1000
69,3,3,70,6000
65,2,3,68,14000
64,4,3,73,3000
57,3,3,63,1000
73,3,2,79,18000
69,4,3,77,29000
67,3,3,77,23000
64,2,2,75,6000
76,3,2,83,43000
75,2,2,82,64000
69,3,3,74,6000
65,3,2,69,2000
59,3,2,68,1000
72,3,2,79,40000
63,3,3,63,2000
60,3,2,69,8000
67,3,2,75,7000
65,2,1,72,2000
62,3,2,75,5000
72,3,3,74,12000
68,4,2,74,9000
66,3,2,72,2000
53,3,2,55,1000
56,4,3,70,8000
71,5,2,71,19000
67,2,2,69,5000
68,3,2,69,12000
75,3,3,86,23000
66,3,3,71,23000
64,3,2,70,8000
65,3,1,79,11000
68,3,2,77,14000
75,4,2,75,35000
77,2,1,78,45000
70,3,3,76,5000
77,3,4,85,30000
81,4,3,85,64000
78,4,3,83,50000
66,4,2,80,24000
74,4,2,74,12000
69,3,4,72,8000
69,3,2,70,19000
72,3,3,79,9000
70,3,2,76,14000
73,4,4,84,28000
78,5,3,90,35000
63,4,2,67,7000
61,3,2,67,3000
72,4,2,81,11000
76,2,3,82,52000
64,3,2,75,4000
71,4,4,75,26000
74,4,4,80,36000
67,4,3,79,12000
77,2,2,85,39000
68,3,3,72,17000
71,3,3,77,6000
80,4,2,83,45000
69,3,4,77,8000
60,2,2,70,1000
60,2,2,74,2000
83,3,2,87,53000
66,4,2,73,4000
68,2,2,74,8000
78,2,3,81,41000
68,3,3,74,23000
76,3,3,86,23000
61,3,1,73,1000
78,4,3,78,28000
78,4,3,78,28000
78,4,3,78,28000
78,4,3,78,28000
73,4,3,77,6000
68,3,3,73,0
62,2,1,75,9000
65,2,3,69,4000
64,2,2,75,8000
67,2,2,70,14000
62,3,3,71,2000
63,3,3,67,1000
67,3,3,77,18000
63,4,3,65,1000
70,2,2,72,24000
59,3,2,64,1000
76,3,3,82,53000
71,3,3,78,1000
61,3,3,68,4000
69,3,2,73,7000
55,2,2,69,1000
75,3,2,78,36000
65,3,2,73,4000
52,2,1,62,1000
79,4,4,83,13000
79,4,4,83,13000
79,4,4,83,13000
79,4,4,83,13000
68,3,2,76,17000
69,3,3,69,11000
67,3,3,67,1000
80,3,4,85,70000
66,2,2,74,5000
62,4,3,57,2000
63,4,2,70,6000
62,2,1,64,2000
72,4,2,83,18000
60,3,3,67,4000
77,3,2,82,43000
59,4,2,72,8000
67,3,2,67,7000
65,2,2,69,9000
64,3,2,67,1000
78,3,1,77,12000
74,3,4,76,20000
72,3,2,73,10000
75,3,3,81,22000
66,3,2,66,1000
68,3,3,68,3000
61,3,3,71,4000
63,3,2,75,2000
73,3,2,77,47000
63,3,2,72,2000
63,2,2,67,1000
76,3,4,82,16000
69,2,1,75,8000
77,3,2,83,61000
79,3,2,85,27000
79,3,2,85,27000
79,3,2,85,27000
79,3,2,85,27000
62,3,1,69,2000
72,2,2,71,12000
67,3,2,77,42000
64,3,2,76,18000
60,2,3,72,1000
65,3,2,72,13000
75,3,4,81,23000
64,3,2,69,6000
58,3,3,64,1000
64,3,3,72,5000
70,3,2,70,7000
74,2,2,74,9000
74,5,4,81,48000
64,2,2,77,6000
74,3,3,86,54000
63,3,2,73,1000
74,5,4,81,19000
67,2,2,74,7000
64,2,1,73,2000
66,3,2,66,2000
70,3,3,80,6000
72,2,1,80,7000
68,3,2,78,9000
71,3,3,76,54000
71,3,3,77,7000
70,3,2,74,6000
66,2,2,71,2000
70,3,2,79,25000
76,3,2,82,11000
56,3,1,65,3000
61,3,3,75,9000
69,4,2,78,12000
71,3,2,75,12000
64,4,2,71,3000
68,3,2,71,3000
68,3,2,69,8000
70,3,2,70,6000
60,3,2,61,0
74,3,2,74,10000
72,4,3,80,20000
60,2,2,67,2000
60,2,1,68,1000
69,3,2,76,10000
63,3,1,64,3000
70,3,2,72,8000
71,2,2,77,6000
60,3,3,68,2000
67,3,2,71,3000
65,2,1,69,1000
71,3,2,80,33000
66,3,2,74,5000
55,2,2,60,1000
71,3,3,71,10000
60,3,2,58,1000
70,3,1,70,7000
73,4,3,68,6000
76,4,3,76,27000
70,2,1,68,3000
62,3,3,64,4000
69,3,2,70,6000
66,3,2,71,15000
82,3,2,82,100000
70,4,2,74,16000
68,3,2,77,6000
61,3,2,70,1000
67,3,3,70,4000
64,4,2,65,3000
77,4,3,85,84000
65,3,3,69,9000
68,4,2,70,7000
74,4,4,78,10000
70,3,1,77,7000
70,3,3,72,7000
68,1,1,75,8000
63,3,2,72,1000
68,3,2,76,31000
75,3,2,75,9000
66,3,2,77,12000
78,3,4,84,23000
70,3,2,73,14000
57,3,3,66,1000
68,4,3,76,7000
68,2,2,75,5000
73,3,3,78,16000
65,3,3,71,4000
76,2,2,78,58000
67,4,3,67,14000
63,3,3,70,1000
67,2,1,76,3000
79,4,4,87,52000
59,3,3,73,2000
74,3,2,81,10000
57,2,2,65,1000
70,4,2,77,9000
70,3,2,71,0
66,3,3,67,3000
70,4,3,71,7000
71,3,3,74,6000
59,2,2,68,1000
56,3,2,65,1000
57,3,2,71,1000
72,3,3,73,11000
74,3,2,78,12000
57,3,2,63,2000
69,2,3,79,22000
68,2,2,80,27000
63,3,2,81,31000
62,3,2,74,10000
83,3,4,91,165000
65,2,3,67,3000
68,4,3,68,2000
69,3,3,74,15000
68,3,2,77,7000
70,3,2,82,27000
70,3,4,78,6000
70,3,4,73,0
59,2,2,69,1000
64,3,2,65,1000
62,2,2,63,1000
72,4,2,73,19000
63,3,2,73,10000
63,3,2,75,3000
61,4,2,76,1000
72,3,2,83,11000
73,2,2,78,22000
67,2,1,68,0
66,2,3,69,0
71,2,2,77,13000
67,3,3,70,6000
68,3,2,76,2000
67,3,2,71,17000
71,3,2,77,6000
69,3,2,71,24000
59,2,1,71,1000
74,2,2,78,18000
56,2,1,68,1000
58,2,2,78,2000
71,3,3,73,13000
68,4,3,72,7000
61,2,2,78,15000
63,3,2,70,2000
70,3,3,71,9000
71,2,2,80,41000
67,3,3,77,25000
74,2,2,82,11000
64,4,2,74,4000
58,2,1,66,2000
63,3,2,67,2000
69,3,2,69,8000
65,3,2,71,2000
78,3,3,84,19000
56,3,2,65,1000
78,3,4,80,50000
64,3,2,69,2000
64,2,3,72,10000
63,3,3,75,1000
63,4,3,73,1000
67,3,2,68,4000
76,2,3,81,19000
62,3,2,65,8000
64,2,2,82,2000
68,3,2,74,4000
63,3,3,74,3000
73,2,2,81,23000
78,2,2,76,34000
66,3,2,66,4000
60,3,1,67,1000
68,3,2,73,3000
69,3,2,72,8000
64,3,3,68,3000
68,3,2,71,9000
52,1,1,59,1000
73,2,2,81,21000
72,3,3,71,11000
67,3,4,72,9000
66,3,1,70,8000
62,3,1,67,2000
68,2,3,70,8000
75,4,4,77,20000
66,3,2,70,1000
59,3,2,68,2000
66,4,3,78,7000
67,3,2,73,1000
59,3,2,61,3000
72,3,4,71,8000
67,2,3,68,1000
68,3,4,77,3000
64,3,2,67,3000
69,3,3,76,8000
76,3,3,84,23000
75,4,2,80,18000
75,4,2,80,18000
75,4,2,80,18000
75,4,2,80,18000
71,2,2,79,17000
69,2,2,72,14000
66,2,1,76,1000
65,2,2,73,4000
68,3,2,72,3000
65,2,2,80,41000
66,2,2,74,7000
67,5,4,67,6000
69,3,3,75,5000
71,3,2,78,12000
64,3,3,74,3000
66,2,2,72,3000
76,4,2,82,16000
64,2,2,70,2000
63,2,1,72,3000
67,2,2,70,11000
68,3,3,71,8000
65,3,1,78,7000
58,2,2,64,1000
68,3,3,71,2000
72,4,3,78,17000
69,3,2,75,3000
58,3,2,70,4000
64,3,2,72,4000
69,4,2,74,1000
56,2,2,61,1000
60,3,2,69,2000
64,3,2,64,3000
69,2,2,74,4000
75,3,3,80,27000
81,3,3,89,98000
66,4,3,74,5000
72,2,2,72,9000
76,4,2,79,22000
68,3,2,77,5000
60,3,3,70,1000
54,1,1,61,1000
68,3,3,67,6000
70,3,3,77,10000
76,3,2,80,48000
70,2,1,75,23000
72,3,3,71,1000
57,3,2,67,1000
64,2,1,69,1000
60,3,2,68,1000
65,3,2,66,2000
75,2,3,76,29000
62,3,2,74,3000
77,3,3,83,73000
63,2,2,70,2000
69,3,1,80,10000
57,4,2,64,1000
73,4,3,82,32000
67,3,2,73,12000
73,3,1,83,9000
70,2,3,71,15000
66,3,3,70,6000
74,4,3,77,44000
64,3,3,70,15000
65,3,2,70,2000
74,3,2,79,20000
69,5,3,74,5000
67,2,2,74,3000
65,3,2,71,3000
62,3,2,70,9000
72,3,2,75,27000
73,3,2,76,20000
70,2,2,80,18000
72,2,1,82,6000
55,3,1,73,3000
63,2,2,71,4000
70,2,2,77,7000
74,4,2,76,10000
75,4,4,75,20000
79,3,2,88,105000
62,3,1,72,1000
68,3,2,75,7000
64,3,2,72,7000
61,3,2,74,1000
67,2,1,75,8000
68,4,3,74,6000
74,3,2,82,16000
69,3,2,77,12000
72,3,2,77,13000
69,2,2,76,21000
64,2,2,76,1000
73,3,3,81,5000
56,4,2,68,2000
70,2,3,74,4000
55,2,2,60,1000
72,3,4,75,15000
64,4,2,67,2000
60,3,2,64,1000
64,3,3,68,1000
74,3,2,77,0
63,3,3,72,4000
78,4,3,86,23000
60,3,1,65,4000
56,3,1,77,4000
67,3,2,76,3000
68,3,2,70,2000
61,3,2,69,2000
64,3,2,74,2000
64,3,2,73,11000
71,3,3,75,8000
59,3,2,77,1000
56,3,2,69,2000
64,4,3,75,10000
54,2,1,60,1000
67,2,2,68,2000
67,3,3,77,22000
77,3,3,81,59000
69,2,2,74,26000
63,3,2,72,1000
68,3,3,79,14000
71,4,2,78,41000
70,3,3,77,32000
49,3,3,60,1000
57,3,2,63,3000
63,2,2,72,2000
67,3,3,75,17000
65,2,2,75,1000
62,2,2,77,10000
69,3,3,71,9000
60,3,2,70,1000
58,3,2,69,2000
65,4,3,77,26000
74,2,1,83,14000
70,2,2,74,15000
67,3,2,67,2000
62,3,2,67,2000
54,3,1,72,1000
67,3,2,75,7000
72,3,2,75,29000
64,3,2,70,7000
67,3,3,76,6000
62,3,2,73,4000
61,4,2,67,1000
67,3,3,77,19000
68,3,3,73,24000
64,3,3,76,8000
68,2,2,72,12000
62,1,2,64,2000
71,2,2,76,15000
63,2,2,67,1000
73,4,3,76,7000
67,3,2,75,4000
68,2,2,75,4000
67,2,2,67,4000
72,4,2,70,23000
73,3,2,77,23000
60,3,2,71,3000
61,2,2,76,2000
66,4,2,71,5000
63,3,2,74,6000
64,3,2,72,3000
71,3,3,78,30000
68,3,2,75,13000
66,3,2,82,29000
70,4,3,71,11000
74,3,2,81,72000
70,3,3,81,20000
52,4,2,59,2000
67,3,2,73,19000
57,2,3,81,7000
61,2,2,76,1000
70,3,3,81,51000
70,4,3,70,8000
71,3,3,70,20000
70,2,2,76,5000
71,2,3,80,17000
75,2,4,82,95000
76,3,3,77,70000
67,3,2,81,6000
76,3,4,79,24000
65,3,2,79,30000
68,3,2,71,5000
75,3,3,82,22000
61,3,2,69,5000
69,4,2,72,20000
69,3,2,76,8000
62,3,1,68,1000
75,2,2,81,22000
60,2,2,63,5000
68,2,2,72,10000
64,2,1,68,2000
64,3,1,70,2000
75,4,2,84,19000
64,3,2,73,7000
70,4,3,80,39000
71,3,2,80,32000
74,3,2,85,73000
63,3,3,72,2000
60,2,2,71,4000
66,2,2,73,1000
74,2,2,86,31000
65,2,2,79,14000
67,3,2,80,29000
72,3,2,80,31000
56,4,3,63,1000
72,3,4,75,2000
56,2,2,66,6000
64,2,2,80,10000
55,3,3,62,2000
67,3,2,72,13000
68,3,2,80,27000
64,2,3,72,2000
55,3,1,69,1000
59,3,3,66,1000
56,2,1,67,1000
67,2,2,73,3000
54,3,2,64,2000
75,3,1,79,21000
75,4,3,82,30000
54,3,1,64,1000
65,3,2,74,14000
71,3,2,79,13000
68,4,4,76,14000
59,3,1,77,5000
72,2,3,83,45000
57,4,2,67,2000
71,3,2,78,7000
64,2,2,71,4000
67,3,2,78,38000
69,2,2,82,19000
64,3,2,77,19000
63,3,2,73,3000
55,3,2,62,3000
73,4,3,73,50000
72,4,2,78,9000
63,3,2,75,1000
75,4,3,81,35000
60,2,2,65,1000
62,3,2,73,1000
68,4,3,80,16000
71,4,2,70,6000
72,2,2,77,12000
64,2,3,72,3000
69,3,1,69,18000
60,3,2,79,13000
65,3,2,81,18000
72,3,3,80,32000
58,2,1,71,1000
76,2,3,86,11000
66,3,2,72,7000
70,4,3,78,7000
67,3,3,71,8000
57,3,2,66,6000
58,2,2,63,1000
66,3,2,74,3000
69,4,2,74,18000
65,3,4,74,1000
77,3,2,88,70000
61,2,2,73,1000
71,3,3,74,2000
65,3,2,67,8000
76,3,2,88,36000
60,3,3,72,4000
59,3,2,68,1000
58,3,2,66,1000
67,3,2,73,28000
67,3,3,69,8000
60,3,1,71,4000
82,3,4,92,175000
71,3,2,79,17000
57,3,2,63,1000
76,2,2,84,30000
65,3,2,66,9000
68,2,2,74,12000
64,3,3,77,4000
63,2,2,73,1000
68,3,2,75,4000
75,3,3,84,18000
60,3,2,66,1000
69,3,3,77,5000
58,2,3,72,3000
61,3,2,77,9000
63,4,3,70,7000
63,3,3,72,1000
68,2,2,68,8000
62,3,1,76,2000
62,3,3,77,11000
66,3,3,75,4000
61,4,3,73,1000
73,3,2,78,17000
77,5,4,82,35000
75,2,1,79,19000
66,2,2,76,5000
67,2,2,74,7000
69,2,3,74,8000
70,3,2,79,38000
63,3,2,70,2000
64,3,1,78,8000
53,2,2,64,1000
62,3,2,70,1000
68,4,2,77,7000
65,4,3,78,19000
62,2,2,60,1000
79,3,4,88,68000
59,2,2,62,1000
59,4,2,69,1000
77,3,3,80,59000
67,3,3,78,4000
76,3,2,78,11000
60,3,2,74,4000
68,2,2,69,5000
65,3,2,70,4000
73,3,1,83,19000
73,3,1,83,19000
73,3,1,83,19000
73,3,1,83,19000
63,4,3,69,4000
72,3,3,81,4000
75,3,3,85,54000
77,3,1,85,26000
63,3,2,76,3000
65,3,2,72,3000
60,2,2,72,1000
63,3,3,68,4000
62,3,2,72,1000
68,2,3,81,17000
75,4,3,79,8000
64,3,2,72,2000
62,2,3,66,3000
66,3,3,73,11000
62,3,2,68,4000
64,3,2,77,8000
70,2,3,75,8000
61,3,3,70,2000
63,4,2,71,8000
73,2,2,83,10000
67,2,2,79,2000
63,2,1,67,1000
63,3,2,68,1000
70,3,2,78,9000
68,5,4,75,15000
71,4,3,71,8000
74,3,2,82,34000
69,3,2,76,21000
63,4,3,68,2000
67,2,3,82,19000
59,3,3,71,3000
72,4,4,75,10000
67,3,2,72,4000
59,3,2,68,1000
66,3,3,78,2000
71,2,4,74,9000
73,3,4,79,3000
72,3,4,74,3000
72,3,2,79,7000
72,3,4,78,1000
60,3,2,75,2000
64,3,2,80,3000
65,2,2,73,3000
73,4,2,80,32000
61,3,1,73,4000
61,2,2,69,5000
68,3,2,85,31000
65,3,4,75,17000
66,2,2,77,3000
69,3,2,82,19000
63,3,3,72,7000
67,4,2,80,20000
72,4,2,84,12000
64,4,3,65,2000
66,3,3,75,10000
63,3,4,65,6000
67,3,2,75,20000
61,3,2,65,3000
63,4,2,64,1000
69,3,2,66,1000
62,3,3,72,2000
62,2,2,65,1000
55,3,2,63,5000
64,3,3,76,3000
71,3,2,77,18000
71,3,4,67,4000
68,4,2,76,6000
70,4,3,72,20000
64,3,3,70,3000
60,2,2,63,1000
56,2,2,64,1000
72,3,3,80,19000
65,3,2,78,15000
50,2,1,64,1000
70,3,4,68,1000
67,2,3,67,13000
65,3,2,79,5000
62,3,2,75,4000
63,4,2,67,2000
63,3,2,79,20000
65,2,3,66,1000
69,3,2,68,2000
58,2,2,66,2000
70,3,3,67,2000
74,3,2,84,22000
63,4,3,62,1000
64,3,3,73,2000
67,3,3,67,3000
64,4,3,68,2000
64,2,3,72,3000
66,3,2,69,3000
68,4,3,74,6000
64,3,2,73,7000
52,3,2,65,1000
57,3,1,62,1000
58,2,2,73,1000
67,3,3,76,5000
75,3,2,79,14000
54,3,2,61,5000
56,2,2,66,1000
74,2,2,86,36000
66,3,2,72,4000
62,2,2,70,3000
72,3,3,81,16000
65,3,2,71,2000
63,2,2,71,1000
68,3,3,68,4000
60,2,2,66,1000
66,3,2,71,2000
67,2,2,70,1000
69,2,2,72,4000
69,2,1,73,6000
67,3,3,68,11000
58,3,2,60,0
61,3,3,68,2000
54,2,1,60,1000
65,3,2,66,1000
64,3,2,82,3000
67,3,1,80,4000
60,3,2,69,2000
65,2,2,72,2000
71,3,1,74,0
68,2,3,77,29000
71,2,2,74,5000
65,2,3,69,2000
73,2,2,71,6000
64,2,2,70,2000
68,3,3,68,3000
73,2,4,67,3000
66,3,2,74,2000
63,2,2,72,1000
71,3,4,75,6000
74,3,3,82,59000
68,3,2,73,6000
70,3,2,75,5000
67,4,2,71,4000
65,3,2,68,4000
67,3,2,65,2000
65,2,2,69,2000
68,2,3,69,6000
63,3,2,72,5000
79,3,2,86,105000
67,3,4,78,11000
65,2,2,73,2000
65,4,2,67,3000
66,3,3,66,3000
73,4,2,79,11000
60,3,2,64,1000
65,3,2,73,4000
65,2,2,65,1000
61,2,2,67,2000
75,2,2,83,36000
68,3,3,67,3000
65,3,3,80,19000
65,3,1,70,2000
73,3,3,83,24000
69,3,3,78,14000
61,2,1,70,1000
65,3,3,76,2000
67,2,3,76,4000
67,2,2,69,5000
65,3,3,65,2000
66,2,2,83,30000
69,2,3,78,3000
73,3,2,81,22000
73,4,4,83,54000
70,2,2,70,10000
74,3,2,76,14000
68,3,2,76,12000
67,4,2,73,3000
66,2,1,69,2000
64,5,3,71,5000
64,3,2,66,5000
64,2,3,70,8000
49,2,3,54,1000
62,3,3,66,1000
65,4,2,72,6000
66,3,3,69,2000
57,3,1,70,1000
54,3,2,63,1000
63,3,2,69,5000
74,3,3,79,36000
64,3,3,73,2000
68,3,3,81,30000
72,3,2,79,5000
69,3,3,74,5000
61,3,2,74,6000
60,2,3,72,1000
68,3,2,70,7000
70,3,2,80,28000
59,3,2,64,1000
67,3,2,81,32000
69,3,2,74,9000
60,2,2,66,1000
64,4,3,72,9000
72,4,3,80,19000
67,2,2,67,4000
54,3,1,74,2000
74,3,3,78,11000
71,3,2,78,13000
70,2,2,67,13000
59,4,2,71,3000
64,3,4,70,11000
66,3,3,72,2000
58,3,2,66,1000
57,3,2,70,6000
63,3,2,73,1000
65,4,3,75,2000
71,3,2,73,10000
70,2,3,84,72000
63,3,2,77,2000
63,3,2,73,5000
61,3,2,73,4000
68,2,2,74,10000
77,4,4,85,17000
57,2,1,71,1000
70,2,2,77,10000
59,3,1,67,2000
65,2,2,70,5000
81,3,2,87,46000
57,2,2,64,1000
62,2,2,72,2000
71,2,4,82,24000
66,3,2,70,2000
64,3,2,74,2000
71,3,4,79,54000
57,1,1,65,1000
73,3,3,86,35000
63,3,3,74,2000
71,3,3,86,39000
60,3,2,71,1000
59,3,3,71,1000
55,3,2,61,1000
57,3,1,69,1000
65,3,2,64,2000
63,2,2,83,8000
51,3,2,61,1000
63,3,2,74,2000
57,2,2,66,1000
61,2,3,73,2000
71,3,3,72,10000
66,2,2,67,0
73,4,4,81,23000
66,2,2,67,4000
68,3,3,75,8000
62,3,3,66,1000
64,2,2,80,5000
61,2,3,66,6000
60,3,2,73,8000
59,4,3,71,1000
67,3,3,69,6000
64,3,3,80,3000
63,4,2,64,2000
67,3,3,73,2000
70,3,2,71,10000
69,3,2,69,0
65,3,1,64,1000
68,2,2,68,2000
69,4,3,77,10000
64,2,1,75,2000
72,2,3,80,23000
63,2,2,78,2000
64,3,2,72,4000
64,3,2,69,2000
65,3,3,70,5000
61,3,2,72,1000
53,3,2,65,1000
60,3,2,73,3000
72,3,2,84,25000
66,2,2,75,4000
67,3,2,74,9000
68,3,2,80,12000
76,4,4,88,35000
67,3,4,76,4000
54,3,2,69,5000
68,4,3,77,18000
60,3,2,71,1000
64,3,2,70,1000
64,2,2,73,3000
55,2,2,61,3000
59,2,2,69,3000
62,3,2,68,1000
72,3,2,82,13000
68,3,3,78,19000
66,2,2,66,1000
65,2,2,72,2000
69,3,2,70,10000
59,3,2,68,7000
71,3,2,84,39000
63,3,3,75,10000
60,2,2,73,2000
71,2,1,80,14000
63,3,2,69,3000
69,3,3,76,11000
65,3,2,78,3000
73,3,2,84,16000
68,3,3,72,1000
73,3,3,80,27000
63,3,3,74,2000
61,3,3,69,3000
59,3,2,75,2000
66,3,1,75,4000
70,3,2,76,5000
68,3,3,79,14000
59,2,2,75,1000
58,2,1,63,1000
63,3,2,71,1000
69,3,2,77,7000
62,3,2,74,5000
64,2,3,64,1000
65,3,1,77,10000
65,3,1,66,4000
60,2,3,67,1000
80,3,3,91,125000
65,3,2,75,5000
72,3,2,79,13000
56,2,1,70,2000
78,3,3,88,105000
63,2,1,71,4000
70,2,1,77,6000
72,3,3,79,32000
61,3,1,78,6000
67,4,3,73,5000
67,2,4,64,2000
66,4,3,75,3000
53,3,2,67,1000
66,3,2,79,6000
65,3,3,74,2000
68,3,2,78,1000
62,3,2,69,3000
71,3,2,73,13000
65,2,2,76,2000
77,4,2,84,48000
56,2,1,74,3000
62,4,2,64,6000
67,3,3,74,2000
64,2,1,75,2000
68,3,2,78,37000
68,3,4,75,2000
62,3,2,65,1000
62,3,2,67,2000
65,3,2,73,4000
65,2,2,72,2000
69,2,2,75,4000
65,3,1,77,3000
65,3,2,75,4000
62,3,3,63,1000
58,2,2,71,2000
74,3,3,83,38000
69,3,3,78,6000
58,2,1,72,1000
71,2,2,77,16000
