Rating,Weak_foot,Skill_Moves,Potential,ValueUnified
76,2,2,82,9000000
63,3,2,75,675000
60,3,2,67,400000
69,3,2,81,3100000
73,3,2,82,7000000
73,3,1,79,4000000
70,3,2,74,2300000
69,2,2,78,1400000
72,3,3,78,4300000
68,2,2,75,1100000
64,3,3,69,600000
66,3,1,82,1600000
77,4,3,85,13500000
73,3,4,85,7000000
62,2,2,76,1000000
71,3,2,74,3800000
69,2,2,72,1100000
64,2,2,70,525000
69,4,3,68,775000
66,2,2,70,600000
69,4,2,69,425000
75,4,2,83,8500000
64,3,3,68,600000
62,2,3,68,350000
65,4,3,75,2400000
70,3,2,70,1000000
70,3,3,70,1200000
71,3,3,73,2900000
66,3,3,68,600000
73,3,3,71,1300000
66,3,4,69,700000
69,3,2,72,2300000
65,3,2,71,625000
71,3,2,72,2200000
71,3,2,77,2100000
70,2,3,73,2300000
65,3,2,67,675000
68,3,2,75,1300000
64,3,2,74,650000
71,2,2,72,1700000
67,3,1,71,550000
70,3,2,72,1100000
66,4,2,74,825000
76,3,3,79,8000000
54,3,1,70,260000
71,3,3,74,4600000
68,3,3,71,1100000
68,4,3,72,1000000
59,3,2,65,375000
73,3,1,74,2800000
65,2,2,70,525000
63,2,2,63,270000
69,2,2,75,2000000
57,3,1,67,130000
66,2,2,67,550000
73,3,3,81,8000000
66,3,2,66,90000
69,4,3,69,1100000
68,3,3,77,1600000
68,3,2,77,2500000
72,3,2,70,1300000
73,3,1,74,3200000
68,3,3,70,875000
70,3,2,70,1200000
70,3,2,81,5000000
68,2,1,67,375000
75,4,4,78,10500000
69,2,2,70,875000
72,3,2,76,3400000
66,2,3,66,525000
63,4,2,64,60000
70,3,2,70,1400000
65,3,2,65,425000
67,3,2,68,850000
72,3,2,78,3600000
68,2,2,69,1100000
75,3,2,76,6500000
61,3,2,62,230000
67,3,2,71,825000
64,3,2,65,450000
63,4,3,64,475000
73,3,1,73,2000000
71,2,2,76,2600000
65,3,2,74,700000
68,3,2,76,1300000
74,2,2,74,4100000
63,3,2,65,350000
71,4,2,67,525000
66,3,2,67,600000
66,3,2,72,750000
71,4,3,71,2300000
71,4,2,68,900000
77,4,3,75,7000000
70,3,2,78,3600000
72,2,3,73,4100000
65,2,3,72,1000000
69,3,3,77,1500000
65,3,1,69,500000
70,3,4,73,1000000
67,2,1,67,375000
73,3,2,80,7500000
67,3,3,67,800000
70,3,2,70,1700000
77,3,2,79,8500000
57,3,1,59,80000
68,4,3,71,1500000
69,3,2,74,825000
70,3,2,75,1200000
72,2,2,74,1900000
66,3,2,69,775000
71,3,2,74,3000000
65,3,1,67,450000
57,3,1,63,100000
67,3,4,69,800000
73,3,1,72,1900000
67,3,3,74,1100000
69,3,2,68,700000
71,3,2,75,2000000
62,3,3,65,375000
71,2,3,73,4000000
67,3,3,67,625000
67,3,2,66,40000
72,3,1,72,0
73,3,3,73,3700000
73,3,2,73,4100000
68,3,2,68,500000
67,3,2,73,750000
72,3,2,81,4200000
66,3,3,68,850000
73,2,4,73,3900000
71,3,3,73,2900000
73,3,2,82,7000000
68,2,2,74,1000000
66,3,2,66,90000
68,4,2,76,1100000
63,2,2,63,350000
69,3,3,73,1400000
73,3,3,73,4200000
58,2,1,65,160000
70,3,4,72,1300000
70,3,2,80,3100000
66,3,3,71,875000
70,3,3,70,1800000
62,3,1,73,450000
71,3,3,72,3000000
63,2,1,66,270000
69,3,2,69,600000
61,3,2,73,450000
69,2,2,70,950000
67,3,2,67,500000
71,3,3,70,1600000
61,3,3,68,350000
66,3,2,66,90000
75,4,3,75,6500000
65,2,3,65,575000
72,3,3,69,1000000
67,3,2,71,925000
62,3,3,70,825000
72,3,2,70,1200000
67,3,2,72,850000
66,3,3,66,650000
72,3,3,70,975000
68,3,2,65,300000
55,2,1,59,70000
66,3,3,66,650000
70,3,2,71,1700000
71,3,3,70,1700000
63,3,3,67,475000
67,3,2,69,750000
69,2,1,76,1100000
65,2,1,67,450000
77,2,1,77,5500000
74,2,3,78,6000000
68,3,2,68,375000
69,3,2,75,2500000
73,2,2,73,0
76,2,2,76,6000000
76,3,2,80,9000000
69,2,2,68,700000
68,3,3,68,900000
64,2,2,67,750000
73,2,2,73,3900000
59,4,2,68,210000
74,4,2,82,8000000
60,2,2,63,300000
74,3,2,75,5000000
60,2,2,64,220000
60,3,2,64,230000
61,3,2,68,350000
64,3,2,69,500000
69,3,3,76,1500000
67,3,3,70,850000
68,3,3,73,1400000
65,3,2,67,750000
72,2,3,74,3000000
62,2,1,71,475000
62,3,2,69,425000
72,4,4,79,4400000
70,3,2,77,4200000
69,3,4,71,2300000
66,2,1,74,700000
75,3,2,75,3800000
68,2,2,74,1900000
76,2,2,77,7000000
74,3,2,74,5500000
73,3,2,73,3800000
69,3,2,73,2300000
66,3,2,73,900000
70,3,3,74,1400000
63,2,2,66,475000
76,3,4,73,4100000
70,3,2,67,825000
65,2,2,65,400000
70,3,3,76,3200000
58,3,2,72,280000
62,4,2,71,475000
65,3,4,75,875000
68,3,2,68,750000
52,3,3,57,90000
56,2,2,61,120000
58,2,2,61,200000
58,2,2,63,140000
70,4,4,77,2500000
71,3,2,71,2000000
65,3,2,65,400000
69,3,4,71,1300000
65,3,3,72,575000
69,3,2,75,1100000
67,3,2,74,1000000
71,2,1,74,2600000
67,2,2,73,1000000
70,3,3,76,2400000
74,3,2,83,8500000
63,2,2,80,4600000
77,2,2,76,6000000
68,2,2,68,900000
65,2,3,65,550000
72,2,3,72,3200000
65,3,2,68,550000
74,3,3,75,4900000
77,3,2,85,11500000
63,2,1,76,1100000
73,2,2,69,1100000
65,2,3,74,925000
72,2,4,81,8000000
68,3,2,74,1200000
72,3,2,71,1600000
79,4,4,87,19000000
67,3,3,68,525000
68,3,2,69,775000
65,3,3,69,575000
65,4,2,69,750000
72,3,2,72,2500000
70,2,2,70,1500000
73,3,4,73,4200000
69,3,3,77,1500000
65,3,2,65,500000
76,4,4,75,6500000
74,3,3,73,3200000
72,2,2,74,4200000
79,3,2,80,12000000
73,4,3,74,4600000
77,3,2,82,12500000
70,4,3,72,3300000
77,5,3,79,12000000
74,2,3,73,4300000
64,3,2,68,475000
71,2,2,79,3000000
74,3,1,79,6500000
68,3,2,76,2100000
75,4,2,74,4300000
67,3,4,74,1400000
77,3,3,77,7500000
70,2,3,74,4800000
73,4,4,73,3700000
76,3,4,76,7500000
72,2,4,69,1100000
62,3,2,74,550000
65,3,2,66,650000
70,3,2,72,1700000
69,2,1,73,950000
69,2,1,69,250000
65,2,2,69,650000
67,3,3,67,575000
71,3,2,74,2400000
62,3,2,63,280000
70,2,2,79,2400000
64,2,3,66,500000
67,4,2,69,750000
65,3,2,66,600000
71,3,4,74,3000000
71,3,2,73,2400000
72,4,3,72,2700000
63,3,2,70,725000
66,3,4,67,725000
69,3,3,70,1800000
62,3,2,75,1300000
70,3,3,69,925000
67,4,3,66,700000
72,3,2,73,3800000
68,2,2,76,1300000
77,3,2,79,8000000
67,4,4,66,675000
70,2,2,74,1400000
60,2,1,66,210000
69,2,2,69,800000
66,3,2,74,825000
66,4,3,77,1200000
65,3,3,65,120000
74,3,4,74,6000000
73,3,4,81,6000000
65,3,2,77,850000
74,3,1,74,3800000
69,2,1,81,1500000
69,3,2,71,1800000
70,2,1,78,2400000
66,2,2,69,675000
67,3,2,67,700000
65,3,3,66,600000
68,3,2,71,925000
69,3,3,74,1100000
64,3,2,77,2600000
67,3,3,69,1100000
69,2,1,69,675000
67,2,1,71,700000
75,2,2,73,3000000
66,2,2,72,750000
76,5,4,85,17500000
71,3,2,68,900000
72,3,3,76,2400000
75,3,4,80,9000000
69,3,2,73,1100000
70,2,2,74,1200000
75,3,3,73,3900000
71,3,2,71,2400000
66,3,2,72,875000
62,2,2,70,400000
68,3,2,72,875000
72,3,3,75,3900000
65,3,2,70,700000
83,3,1,89,25500000
75,3,2,74,4200000
72,3,3,80,7500000
67,3,2,70,800000
74,3,4,82,6000000
74,3,2,76,4100000
71,3,3,72,2800000
78,4,2,81,13000000
74,3,2,75,6500000
69,3,3,69,1000000
67,3,3,71,625000
76,2,2,73,2300000
68,3,3,74,1200000
72,3,3,76,3900000
54,1,1,68,160000
59,3,3,65,220000
67,3,2,70,825000
67,3,2,77,2500000
71,3,2,75,3100000
61,5,2,75,775000
60,3,2,73,775000
70,3,2,70,1400000
62,3,2,76,3400000
69,2,2,70,975000
66,3,3,67,525000
70,3,2,71,2000000
75,2,2,80,6500000
67,3,2,73,1300000
63,2,2,72,500000
58,1,1,60,100000
65,3,2,77,975000
62,2,2,71,450000
73,4,3,74,4700000
74,2,1,79,6000000
58,3,2,69,190000
63,3,3,74,550000
60,2,2,72,350000
63,3,2,71,625000
65,2,2,76,1100000
64,3,2,72,675000
65,4,2,69,425000
69,3,2,79,1700000
61,3,2,75,775000
63,3,2,82,1700000
71,3,2,80,4600000
80,3,2,83,13500000
65,5,3,74,950000
68,3,3,80,1800000
67,2,3,75,1300000
70,3,2,79,2400000
71,2,1,86,4200000
64,4,2,75,775000
66,3,2,66,525000
67,3,2,68,750000
75,4,3,80,9000000
52,2,1,61,60000
58,4,2,67,575000
58,2,1,63,120000
70,4,3,81,1900000
72,3,4,78,3300000
56,2,2,67,290000
63,4,2,71,475000
72,3,2,82,5500000
75,4,3,79,5500000
72,3,2,77,3500000
62,3,2,73,525000
68,2,2,77,2100000
66,2,3,76,1300000
68,3,2,67,775000
74,4,3,81,8000000
69,2,2,68,700000
65,3,3,73,900000
69,4,2,79,1700000
68,3,2,74,3700000
73,3,3,81,6000000
56,3,1,64,100000
65,3,3,70,625000
64,3,2,74,650000
73,3,3,81,4800000
74,3,3,80,9000000
68,3,2,72,975000
74,2,2,80,4700000
60,3,2,58,120000
71,3,2,73,3000000
68,3,2,67,725000
65,4,3,67,575000
73,2,2,82,6000000
67,2,2,67,575000
67,3,1,80,3500000
76,4,2,81,9500000
60,3,2,73,575000
73,3,2,82,5500000
66,3,2,70,700000
75,4,2,80,9000000
67,3,2,73,1100000
65,3,2,68,950000
64,3,2,75,950000
64,3,2,78,1000000
69,2,3,69,1100000
65,3,2,77,975000
80,4,4,90,32500000
66,2,2,70,700000
62,4,3,65,375000
78,2,2,86,17500000
75,4,3,81,6000000
67,4,3,80,1800000
65,3,3,80,1500000
62,3,2,74,475000
64,3,2,76,1000000
74,4,3,79,8500000
74,3,2,74,5500000
70,3,2,78,4500000
83,3,3,90,52500000
70,3,2,72,1300000
75,3,2,84,10000000
66,3,2,72,1100000
61,4,2,63,290000
69,3,2,69,825000
67,2,1,71,550000
65,3,2,65,210000
71,2,2,77,2600000
64,2,2,69,500000
70,2,2,77,2100000
65,3,2,64,375000
72,3,3,69,850000
76,2,1,78,6000000
69,2,2,70,375000
65,2,2,70,700000
66,3,2,70,700000
74,3,3,76,7500000
71,2,3,83,5500000
65,3,3,69,700000
66,3,2,65,210000
66,2,2,66,475000
70,3,2,70,1000000
66,3,2,68,675000
73,3,2,73,3000000
68,2,2,71,1100000
72,2,2,73,2900000
66,2,2,69,825000
63,3,2,63,375000
59,2,2,68,500000
67,3,3,71,1000000
72,3,2,76,4000000
73,4,4,76,8000000
80,2,1,82,9500000
71,4,2,71,2000000
69,3,2,70,950000
73,5,2,74,3700000
72,4,3,73,4200000
70,3,3,73,1200000
73,4,3,73,4200000
73,2,2,73,2300000
72,3,3,74,3800000
63,3,2,69,280000
59,3,2,65,425000
63,2,2,64,425000
66,2,2,68,825000
70,2,2,74,1000000
65,2,2,66,550000
78,2,2,83,13500000
56,3,2,56,90000
61,3,2,65,280000
57,2,3,68,160000
77,3,2,82,10000000
63,3,2,62,240000
66,4,1,71,625000
61,3,2,61,250000
58,3,2,58,130000
63,3,2,67,400000
63,3,2,63,290000
66,3,2,69,800000
66,3,2,66,675000
76,4,4,83,11500000
76,4,4,83,11500000
76,4,4,83,11500000
76,4,4,83,11500000
63,3,2,71,400000
69,3,2,73,1100000
66,3,2,69,775000
79,3,3,82,17000000
80,3,4,87,24500000
56,2,2,62,210000
69,3,3,70,1600000
65,2,3,68,850000
64,4,3,73,1400000
57,3,3,63,130000
73,3,2,79,4700000
69,4,3,77,1500000
67,3,3,77,3200000
64,2,2,75,775000
76,3,2,83,10500000
75,2,2,82,8000000
69,3,3,74,1400000
65,3,2,69,650000
59,3,2,68,300000
72,3,2,79,6500000
63,3,3,63,350000
60,3,2,69,775000
67,3,2,75,1200000
65,2,1,72,650000
62,3,2,75,750000
72,3,3,74,2400000
68,4,2,74,2000000
66,3,2,72,750000
53,3,2,55,60000
56,4,3,70,180000
71,5,2,71,2000000
67,2,2,69,775000
68,3,2,69,825000
75,3,3,86,11000000
66,3,3,71,625000
64,3,2,70,400000
65,3,1,79,1200000
68,3,2,77,3200000
75,4,2,75,5500000
77,2,1,78,6000000
70,3,3,76,2000000
77,3,4,85,13000000
81,4,3,85,23000000
78,4,3,83,22000000
66,4,2,80,1600000
74,4,2,74,4300000
69,3,4,72,1300000
69,3,2,70,1800000
72,3,3,79,7500000
70,3,2,76,3400000
73,4,4,84,11500000
78,5,3,90,23500000
63,4,2,67,400000
61,3,2,67,350000
72,4,2,81,4900000
76,2,3,82,12000000
64,3,2,75,750000
71,4,4,75,3100000
74,4,4,80,7500000
67,4,3,79,1700000
77,2,2,85,11500000
68,3,3,72,1200000
71,3,3,77,3200000
80,4,2,83,26000000
69,3,4,77,1600000
60,2,2,70,290000
60,2,2,74,550000
83,3,2,87,28500000
66,4,2,73,900000
68,2,2,74,1000000
78,2,3,81,9500000
68,3,3,74,1200000
76,3,3,86,12500000
61,3,1,73,350000
78,4,3,78,10000000
78,4,3,78,10000000
78,4,3,78,10000000
78,4,3,78,10000000
73,4,3,77,7000000
68,3,3,73,0
62,2,1,75,600000
65,2,3,69,825000
64,2,2,75,750000
67,2,2,70,950000
62,3,3,71,550000
63,3,3,67,475000
67,3,3,77,1200000
63,4,3,65,450000
70,2,2,72,1800000
59,3,2,64,210000
76,3,3,82,12000000
71,3,3,78,3400000
61,3,3,68,350000
69,3,2,73,1300000
55,2,2,69,260000
75,3,2,78,6000000
65,3,2,73,750000
52,2,1,62,80000
79,4,4,83,14000000
79,4,4,83,14000000
79,4,4,83,14000000
79,4,4,83,14000000
68,3,2,76,2500000
69,3,3,69,1100000
67,3,3,67,800000
80,3,4,85,28000000
66,2,2,74,1000000
62,4,3,57,90000
63,4,2,70,850000
62,2,1,64,250000
72,4,2,83,8500000
60,3,3,67,475000
77,3,2,82,10000000
59,4,2,72,450000
67,3,2,67,450000
65,2,2,69,825000
64,3,2,67,350000
78,3,1,77,600000
74,3,4,76,5000000
72,3,2,73,3000000
75,3,3,81,8500000
66,3,2,66,525000
68,3,3,68,900000
61,3,3,71,425000
63,3,2,75,675000
73,3,2,77,5500000
63,3,2,72,500000
63,2,2,67,350000
76,3,4,82,10500000
69,2,1,75,1000000
77,3,2,83,10500000
79,3,2,85,12500000
79,3,2,85,12500000
79,3,2,85,12500000
79,3,2,85,12500000
62,3,1,69,375000
72,2,2,71,950000
67,3,2,77,1200000
64,3,2,76,900000
60,2,3,72,500000
65,3,2,72,775000
75,3,4,81,10500000
64,3,2,69,500000
58,3,3,64,180000
64,3,3,72,675000
70,3,2,70,1100000
74,2,2,74,4400000
74,5,4,81,8000000
64,2,2,77,2100000
74,3,3,86,12500000
63,3,2,73,525000
74,5,4,81,8000000
67,2,2,74,1100000
64,2,1,73,525000
66,3,2,66,625000
70,3,3,80,2800000
72,2,1,80,6500000
68,3,2,78,2700000
71,3,3,76,4100000
71,3,3,77,2700000
70,3,2,74,2400000
66,2,2,71,725000
70,3,2,79,4700000
76,3,2,82,9000000
56,3,1,65,110000
61,3,3,75,550000
69,4,2,78,3400000
71,3,2,75,2000000
64,4,2,71,625000
68,3,2,71,1000000
68,3,2,69,775000
70,3,2,70,1500000
60,3,2,61,0
74,3,2,74,4400000
72,4,3,80,9000000
60,2,2,67,250000
60,2,1,68,300000
69,3,2,76,2100000
63,3,1,64,290000
70,3,2,72,2600000
71,2,2,77,2800000
60,3,3,68,300000
67,3,2,71,725000
65,2,1,69,475000
71,3,2,80,9000000
66,3,2,74,1400000
55,2,2,60,120000
71,3,3,71,2300000
60,3,2,58,50000
70,3,1,70,1100000
73,4,3,68,900000
76,4,3,76,8000000
70,2,1,68,625000
62,3,3,64,270000
69,3,2,70,1400000
66,3,2,71,1800000
82,3,2,82,22000000
70,4,2,74,3000000
68,3,2,77,3200000
61,3,2,70,375000
67,3,3,70,950000
64,4,2,65,425000
77,4,3,85,13500000
65,3,3,69,825000
68,4,2,70,800000
74,4,4,78,7500000
70,3,1,77,3000000
70,3,3,72,1300000
68,1,1,75,1100000
63,3,2,72,500000
68,3,2,76,1500000
75,3,2,75,5000000
66,3,2,77,1200000
78,3,4,84,14500000
70,3,2,73,1900000
57,3,3,66,160000
68,4,3,76,1300000
68,2,2,75,1200000
73,3,3,78,5500000
65,3,3,71,750000
76,2,2,78,7000000
67,4,3,67,750000
63,3,3,70,525000
67,2,1,76,975000
79,4,4,87,18500000
59,3,3,73,525000
74,3,2,81,8000000
57,2,2,65,130000
70,4,2,77,2100000
70,3,2,71,0
66,3,3,67,775000
70,4,3,71,2500000
71,3,3,74,2400000
59,2,2,68,260000
56,3,2,65,120000
57,3,2,71,300000
72,3,3,73,2900000
74,3,2,78,4500000
57,3,2,63,110000
69,2,3,79,1500000
68,2,2,80,1600000
63,3,2,81,1700000
62,3,2,74,525000
83,3,4,91,43500000
65,2,3,67,700000
68,4,3,68,700000
69,3,3,74,1100000
68,3,2,77,1400000
70,3,2,82,3100000
70,3,4,78,3400000
70,3,4,73,0
59,2,2,69,325000
64,3,2,65,400000
62,2,2,63,280000
72,4,2,73,4200000
63,3,2,73,775000
63,3,2,75,850000
61,4,2,76,725000
72,3,2,83,8500000
73,2,2,78,7500000
67,2,1,68,0
66,2,3,69,0
71,2,2,77,2700000
67,3,3,70,1000000
68,3,2,76,1500000
67,3,2,71,950000
71,3,2,77,2800000
69,3,2,71,1800000
59,2,1,71,300000
74,2,2,78,6000000
56,2,1,68,160000
58,2,2,78,1400000
71,3,3,73,2800000
68,4,3,72,1300000
61,2,2,78,1300000
63,3,2,70,700000
70,3,3,71,2400000
71,2,2,80,2500000
67,3,3,77,1400000
74,2,2,82,10000000
64,4,2,74,850000
58,2,1,66,120000
63,3,2,67,475000
69,3,2,69,700000
65,3,2,71,750000
78,3,3,84,10500000
56,3,2,65,150000
78,3,4,80,13000000
64,3,2,69,500000
64,2,3,72,750000
63,3,3,75,875000
63,4,3,73,525000
67,3,2,68,475000
76,2,3,81,9500000
62,3,2,65,525000
64,2,2,82,1100000
68,3,2,74,1000000
63,3,3,74,550000
73,2,2,81,6000000
78,2,2,76,6500000
66,3,2,66,500000
60,3,1,67,220000
68,3,2,73,1000000
69,3,2,72,1100000
64,3,3,68,500000
68,3,2,71,1100000
52,1,1,59,50000
73,2,2,81,6000000
72,3,3,71,2400000
67,3,4,72,1000000
66,3,1,70,1200000
62,3,1,67,290000
68,2,3,70,1100000
75,4,4,77,7000000
66,3,2,70,700000
59,3,2,68,350000
66,4,3,78,1300000
67,3,2,73,900000
59,3,2,61,160000
72,3,4,71,1300000
67,2,3,68,950000
68,3,4,77,1400000
64,3,2,67,575000
69,3,3,76,2500000
76,3,3,84,11500000
75,4,2,80,12500000
75,4,2,80,12500000
75,4,2,80,12500000
75,4,2,80,12500000
71,2,2,79,4700000
69,2,2,72,1100000
66,2,1,76,800000
65,2,2,73,700000
68,3,2,72,975000
65,2,2,80,3900000
66,2,2,74,1400000
67,5,4,67,800000
69,3,3,75,1200000
71,3,2,78,3600000
64,3,3,74,725000
66,2,2,72,750000
76,4,2,82,9000000
64,2,2,70,625000
63,2,1,72,425000
67,2,2,70,800000
68,3,3,71,2400000
65,3,1,78,1100000
58,2,2,64,150000
68,3,3,71,1100000
72,4,3,78,4300000
69,3,2,75,1200000
58,3,2,70,270000
64,3,2,72,650000
69,4,2,74,1200000
56,2,2,61,110000
60,3,2,69,625000
64,3,2,64,475000
69,2,2,74,1200000
75,3,3,80,6500000
81,3,3,89,30500000
66,4,3,74,1200000
72,2,2,72,1300000
76,4,2,79,8000000
68,3,2,77,1400000
60,3,3,70,290000
54,1,1,61,70000
68,3,3,67,575000
70,3,3,77,1200000
76,3,2,80,8500000
70,2,1,75,1700000
72,3,3,71,850000
57,3,2,67,170000
64,2,1,69,425000
60,3,2,68,300000
65,3,2,66,625000
75,2,3,76,8000000
62,3,2,74,475000
77,3,3,83,12000000
63,2,2,70,525000
69,3,1,80,2800000
57,4,2,64,170000
73,4,3,82,9500000
67,3,2,73,900000
73,3,1,83,9000000
70,2,3,71,2000000
66,3,3,70,1100000
74,4,3,77,8000000
64,3,3,70,950000
65,3,2,70,600000
74,3,2,79,6500000
69,5,3,74,1400000
67,2,2,74,925000
65,3,2,71,625000
62,3,2,70,525000
72,3,2,75,3900000
73,3,2,76,4100000
70,2,2,80,7500000
72,2,1,82,3900000
55,3,1,73,325000
63,2,2,71,475000
70,2,2,77,2100000
74,4,2,76,5000000
75,4,4,75,7000000
79,3,2,88,26000000
62,3,1,72,375000
68,3,2,75,2600000
64,3,2,72,675000
61,3,2,74,825000
67,2,1,75,850000
68,4,3,74,1000000
74,3,2,82,8000000
69,3,2,77,2100000
72,3,2,77,3500000
69,2,2,76,1200000
64,2,2,76,900000
73,3,3,81,4200000
56,4,2,68,170000
70,2,3,74,1000000
55,2,2,60,80000
72,3,4,75,3900000
64,4,2,67,550000
60,3,2,64,220000
64,3,3,68,875000
74,3,2,77,0
63,3,3,72,775000
78,4,3,86,15500000
60,3,1,65,200000
56,3,1,77,775000
67,3,2,76,1300000
68,3,2,70,1100000
61,3,2,69,350000
64,3,2,74,725000
64,3,2,73,700000
71,3,3,75,3900000
59,3,2,77,775000
56,3,2,69,270000
64,4,3,75,950000
54,2,1,60,70000
67,2,2,68,650000
67,3,3,77,1200000
77,3,3,81,13000000
69,2,2,74,1200000
63,3,2,72,650000
68,3,3,79,1500000
71,4,2,78,3300000
70,3,3,77,4200000
49,3,3,60,70000
57,3,2,63,120000
63,2,2,72,650000
67,3,3,75,2400000
65,2,2,75,850000
62,2,2,77,825000
69,3,3,71,1100000
60,3,2,70,400000
58,3,2,69,190000
65,4,3,77,1200000
74,2,1,83,7500000
70,2,2,74,2000000
67,3,2,67,650000
62,3,2,67,350000
54,3,1,72,290000
67,3,2,75,975000
72,3,2,75,3300000
64,3,2,70,525000
67,3,3,76,1500000
62,3,2,73,600000
61,4,2,67,350000
67,3,3,77,1200000
68,3,3,73,1000000
64,3,3,76,1100000
68,2,2,72,1800000
62,1,2,64,350000
71,2,2,76,2600000
63,2,2,67,550000
73,4,3,76,4100000
67,3,2,75,950000
68,2,2,75,1100000
67,2,2,67,750000
72,4,2,70,1800000
73,3,2,77,4300000
60,3,2,71,550000
61,2,2,76,625000
66,4,2,71,975000
63,3,2,74,550000
64,3,2,72,775000
71,3,3,78,4300000
68,3,2,75,1200000
66,3,2,82,3100000
70,4,3,71,2100000
74,3,2,81,7000000
70,3,3,81,3100000
52,4,2,59,70000
67,3,2,73,900000
57,2,3,81,975000
61,2,2,76,625000
70,3,3,81,3800000
70,4,3,70,1900000
71,3,3,70,1800000
70,2,2,76,2600000
71,2,3,80,9000000
75,2,4,82,9500000
76,3,3,77,9000000
67,3,2,81,1500000
76,3,4,79,10000000
65,3,2,79,4700000
68,3,2,71,825000
75,3,3,82,9500000
61,3,2,69,375000
69,4,2,72,1800000
69,3,2,76,1300000
62,3,1,68,300000
75,2,2,81,8500000
60,2,2,63,300000
68,2,2,72,950000
64,2,1,68,425000
64,3,1,70,525000
75,4,2,84,14500000
64,3,2,73,775000
70,4,3,80,2500000
71,3,2,80,3600000
74,3,2,85,10500000
63,3,3,72,550000
60,2,2,71,750000
66,2,2,73,775000
74,2,2,86,10000000
65,2,2,79,1500000
67,3,2,80,2500000
72,3,2,80,4600000
56,4,3,63,130000
72,3,4,75,3100000
56,2,2,66,190000
64,2,2,80,1300000
55,3,3,62,130000
67,3,2,72,1000000
68,3,2,80,1400000
64,2,3,72,575000
55,3,1,69,170000
59,3,3,66,220000
56,2,1,67,120000
67,2,2,73,875000
54,3,2,64,100000
75,3,1,79,6000000
75,4,3,82,9500000
54,3,1,64,80000
65,3,2,74,850000
71,3,2,79,3700000
68,4,4,76,1300000
59,3,1,77,1000000
72,2,3,83,6500000
57,4,2,67,170000
71,3,2,78,2800000
64,2,2,71,625000
67,3,2,78,1300000
69,2,2,82,5500000
64,3,2,77,1200000
63,3,2,73,450000
55,3,2,62,130000
73,4,3,73,3900000
72,4,2,78,4200000
63,3,2,75,675000
75,4,3,81,8000000
60,2,2,65,280000
62,3,2,73,525000
68,4,3,80,1800000
71,4,2,70,1400000
72,2,2,77,3500000
64,2,3,72,675000
69,3,1,69,675000
60,3,2,79,550000
65,3,2,81,1500000
72,3,3,80,4700000
58,2,1,71,475000
76,2,3,86,14000000
66,3,2,72,875000
70,4,3,78,3300000
67,3,3,71,1000000
57,3,2,66,160000
58,2,2,63,140000
66,3,2,74,725000
69,4,2,74,1400000
65,3,4,74,950000
77,3,2,88,21500000
61,2,2,73,400000
71,3,3,74,2300000
65,3,2,67,550000
76,3,2,88,13500000
60,3,3,72,575000
59,3,2,68,300000
58,3,2,66,190000
67,3,2,73,1100000
67,3,3,69,825000
60,3,1,71,475000
82,3,4,92,46000000
71,3,2,79,4600000
57,3,2,63,140000
76,2,2,84,11000000
65,3,2,66,450000
68,2,2,74,2300000
64,3,3,77,1200000
63,2,2,73,525000
68,3,2,75,975000
75,3,3,84,10500000
60,3,2,66,240000
69,3,3,77,1600000
58,2,3,72,280000
61,3,2,77,800000
63,4,3,70,625000
63,3,3,72,575000
68,2,2,68,750000
62,3,1,76,800000
62,3,3,77,1300000
66,3,3,75,775000
61,4,3,73,425000
73,3,2,78,4500000
77,5,4,82,12000000
75,2,1,79,7000000
66,2,2,76,1200000
67,2,2,74,900000
69,2,3,74,1400000
70,3,2,79,1700000
63,3,2,70,525000
64,3,1,78,825000
53,2,2,64,90000
62,3,2,70,450000
68,4,2,77,1300000
65,4,3,78,1500000
62,2,2,60,220000
79,3,4,88,34000000
59,2,2,62,120000
59,4,2,69,250000
77,3,3,80,11000000
67,3,3,78,1300000
76,3,2,78,7000000
60,3,2,74,550000
68,2,2,69,850000
65,3,2,70,600000
73,3,1,83,10000000
73,3,1,83,10000000
73,3,1,83,10000000
73,3,1,83,10000000
63,4,3,69,600000
72,3,3,81,4900000
75,3,3,85,13500000
77,3,1,85,12500000
63,3,2,76,825000
65,3,2,72,875000
60,2,2,72,325000
63,3,3,68,500000
62,3,2,72,500000
68,2,3,81,1700000
75,4,3,79,8500000
64,3,2,72,900000
62,2,3,66,475000
66,3,3,73,875000
62,3,2,68,350000
64,3,2,77,875000
70,2,3,75,2000000
61,3,3,70,325000
63,4,2,71,450000
73,2,2,83,8500000
67,2,2,79,1300000
63,2,1,67,350000
63,3,2,68,500000
70,3,2,78,2800000
68,5,4,75,1300000
71,4,3,71,2300000
74,3,2,82,7000000
69,3,2,76,2000000
63,4,3,68,500000
67,2,3,82,4000000
59,3,3,71,350000
72,4,4,75,7500000
67,3,2,72,850000
59,3,2,68,240000
66,3,3,78,1100000
71,2,4,74,4700000
73,3,4,79,5500000
72,3,4,74,4700000
72,3,2,79,3700000
72,3,4,78,4300000
60,3,2,75,875000
64,3,2,80,1000000
65,2,2,73,775000
73,4,2,80,4900000
61,3,1,73,350000
61,2,2,69,375000
68,3,2,85,5000000
65,3,4,75,775000
66,2,2,77,1100000
69,3,2,82,5500000
63,3,3,72,575000
67,4,2,80,1400000
72,4,2,84,11500000
64,4,3,65,450000
